date,SHOW,LIFT,SWET,KINX,VTOT,CAPE,CINS,CINV,EQLV,EQTV,LFCT,LFCV,BRCH,LCLT,LCLP,MLTH,THTK,PWAT,sin_month,cos_month,WS850,WDsin850,WDcos850,WS700,WS200,VWS,VWS_lo,RF_phuket,RF_krabi,RF_phangnga,year,month
2019-02-04,4.01,0.64,169.79,28.3,23.9,0.0,-350.04,-237.76,477.69,475.19,478.9,486.65,0.0,291.58,918.83,298.73,5778.0,41.29,0.866,0.5,0.585,0.0419,0.9991,1.13,2.946,2.372,1.275,0.0,0.0,0.0,2019,2
2019-02-05,1.12,-1.05,192.01,27.3,24.3,63.56,-93.9,-71.12,254.73,254.26,780.16,796.69,379.9,292.18,919.71,299.26,5774.0,43.91,0.866,0.5,2.318,0.9917,-0.1288,4.023,9.705,10.761,5.509,0.0,0.0,0.0,2019,2
2019-02-06,2.39,0.15,172.6,20.3,24.5,0.0,-145.8,-111.44,727.93,477.69,734.62,780.55,0.0,291.73,918.21,298.95,5766.0,35.59,0.866,0.5,1.829,0.6494,0.7604,3.566,9.355,11.142,6.149,0.0,0.0,0.0,2019,2
2019-02-07,2.96,-1.46,179.39,24.9,23.7,55.98,-175.78,-48.15,329.07,319.83,689.77,849.23,15.95,292.7,929.71,298.88,5775.0,35.13,0.866,0.5,0.601,0.0872,0.9962,1.168,3.059,2.505,1.34,0.0,0.0,0.0,2019,2
2019-02-16,7.77,2.41,120.98,23.9,21.9,5.69,-297.0,-192.94,557.34,552.85,583.36,604.88,0.64,291.85,928.2,298.14,5773.0,38.43,0.866,0.5,2.809,0.6494,0.7604,5.443,14.222,16.947,9.32,0.0,0.0,0.0,2019,2
2019-02-18,3.19,0.9,172.79,21.5,22.1,6.28,-184.37,-117.79,643.39,470.53,683.01,713.03,0.48,291.01,908.82,299.09,5757.0,35.27,0.866,0.5,1.598,0.6639,0.7478,3.115,8.172,9.753,5.436,0.0,0.0,0.0,2019,2
2019-02-19,3.78,-2.94,149.59,11.3,23.5,947.31,-7.31,-4.91,158.89,158.83,882.78,915.02,327.93,295.27,959.79,298.77,5777.0,36.56,0.866,0.5,3.849,0.6613,0.7501,7.502,19.681,23.484,13.069,0.0,0.0,0.0,2019,2
2019-02-22,6.69,1.9,124.81,16.7,23.3,21.69,-483.43,-196.02,334.44,330.52,415.42,672.47,19.26,292.01,924.38,298.66,5786.0,31.06,0.866,0.5,1.477,0.1495,0.9888,2.88,7.555,6.41,3.389,0.0,0.0,0.0,2019,2
2019-02-23,5.35,1.88,163.41,18.3,23.1,0.6,-315.75,-182.1,559.52,534.39,572.57,674.45,0.4,290.77,893.39,300.31,5779.0,32.13,0.866,0.5,1.426,0.8251,-0.565,2.311,5.262,5.707,2.902,0.0,0.0,0.0,2019,2
2019-02-24,2.87,-0.65,172.2,21.7,24.1,60.58,-180.18,-115.18,348.32,337.02,710.6,749.7,51.54,293.03,934.97,298.73,5774.0,34.87,0.866,0.5,2.007,0.5821,0.8131,3.913,10.264,11.992,6.381,0.0,0.0,0.0,2019,2
2019-02-25,5.68,1.01,160.4,9.5,22.3,3.2,-108.58,-72.8,400.41,338.92,780.2,814.79,0.32,291.98,912.6,299.73,5771.0,33.54,0.866,0.5,1.674,0.6508,0.7593,3.264,8.562,10.201,5.638,0.0,0.0,0.0,2019,2
2019-02-28,1.44,-0.44,181.38,29.1,23.9,56.36,-215.68,-137.77,442.76,441.3,681.09,703.89,4.32,291.92,913.46,299.58,5775.0,37.26,0.866,0.5,1.181,0.996,-0.0889,1.836,4.02,3.636,1.849,0.0,0.0,0.0,2019,2
2019-03-01,1.62,-0.83,168.81,25.4,23.5,10.52,-288.65,-97.0,489.76,468.27,531.03,710.87,60.47,291.64,909.71,299.65,5773.0,35.1,1.0,0.0,3.454,0.0192,-0.9998,5.784,13.549,11.402,5.925,0.0,0.0,0.0,2019,3
2019-03-03,4.88,4.01,183.8,10.4,19.5,0.0,-276.69,-183.25,613.51,587.88,618.42,641.24,0.0,290.58,890.55,300.39,5787.0,34.43,1.0,0.0,1.254,0.6307,0.776,2.459,6.478,7.685,4.207,0.0,0.0,3.610067738068896,2019,3
2019-03-05,1.0,-0.43,196.58,15.2,22.9,62.1,-149.93,-78.82,452.73,448.61,659.09,698.09,68.05,291.67,904.23,300.2,5769.0,36.4,1.0,0.0,2.137,0.7133,0.7009,4.193,11.043,13.157,7.668,0.0,0.7154079614499211,0.0,2019,3
2019-03-06,8.08,0.82,79.0,13.3,25.3,3.26,-289.6,-178.97,430.39,427.38,680.58,695.53,0.39,290.98,903.57,299.54,5768.0,29.28,1.0,0.0,0.969,0.6984,0.7157,1.895,4.983,5.951,3.414,0.0,0.0,0.0,2019,3
2019-03-07,3.35,-0.68,148.8,17.1,23.7,79.66,-171.69,-85.07,284.45,283.2,665.36,746.24,672.33,292.31,913.06,300.03,5773.0,35.84,1.0,0.0,0.249,0.6521,0.7581,0.486,1.274,1.519,0.84,0.0,0.0,0.0,2019,3
2019-03-08,4.3,-1.87,142.58,17.1,24.3,441.78,-79.96,-42.35,208.8,208.56,723.65,771.7,42.69,293.71,932.8,299.62,5772.0,42.47,1.0,0.0,3.616,0.1977,0.9803,7.05,18.494,16.242,8.499,0.0,0.0,0.0,2019,3
2019-03-09,13.35,1.39,45.01,7.7,22.5,83.73,-188.66,-72.1,260.15,258.96,586.11,721.18,43.13,292.83,927.43,299.22,5774.0,32.27,1.0,0.0,1.32,0.6468,0.7627,2.565,6.715,7.995,4.396,0.0,0.0,0.0,2019,3
2019-03-10,2.9,1.11,221.39,24.7,21.5,118.19,-108.02,-68.35,216.55,216.19,721.81,753.57,16.36,293.08,929.21,299.31,5770.0,40.22,1.0,0.0,2.038,0.2385,0.9711,3.96,10.368,9.398,4.876,13.000454369227214,4.55987183981795,20.18659028090076,2019,3
2019-03-12,1.95,-1.43,194.79,18.7,23.3,633.73,-63.25,-36.41,186.65,186.15,798.41,816.94,32.69,293.35,920.7,300.36,5774.0,41.24,1.0,0.0,3.167,0.6833,0.7302,6.155,16.115,19.277,10.876,2.178358666831652,0.0,0.0,2019,3
2019-03-13,0.64,-1.59,215.59,26.0,22.7,828.29,-55.66,-42.4,156.75,156.52,837.64,847.64,49.55,293.99,928.03,300.35,5782.0,41.43,1.0,0.0,0.461,0.5606,0.8281,0.896,2.346,2.713,1.428,0.0,0.0,0.0,2019,3
2019-03-14,10.46,1.24,81.42,6.9,24.7,5.1,-256.25,-156.24,362.35,363.18,680.98,722.9,4.39,291.21,903.44,299.8,5777.0,26.25,1.0,0.0,0.426,0.6334,0.7738,0.828,2.168,2.575,1.405,0.0,0.0,0.0,2019,3
2019-03-15,6.08,1.42,170.6,11.9,24.1,0.0,0.0,-95.61,0.0,757.11,0.0,763.55,0.0,289.62,880.21,300.39,5779.0,30.8,1.0,0.0,1.184,0.6129,0.7902,2.301,6.024,7.111,3.835,0.0,0.0,0.0,2019,3
2019-03-16,4.77,-2.15,180.41,18.7,24.5,602.4,-86.97,-44.18,181.16,180.91,794.73,829.34,126.92,293.93,930.73,300.04,5776.0,39.15,1.0,0.0,1.858,0.6468,0.7627,3.6,9.407,11.202,6.149,0.0,0.0,0.0,2019,3
2019-03-17,2.9,0.72,203.2,20.1,22.5,0.0,-160.47,-57.98,655.97,500.5,656.09,815.29,0.0,290.74,896.44,299.98,5766.0,35.8,1.0,0.0,0.534,0.7254,0.6884,1.034,2.701,3.23,1.884,0.0,0.0,0.0,2019,3
2019-03-19,4.22,-1.03,164.99,27.3,24.3,236.81,-128.82,-72.18,331.77,325.15,733.98,770.4,259.9,292.42,910.1,300.42,5772.0,39.63,1.0,0.0,2.935,0.6639,0.7478,5.721,15.009,17.914,9.985,0.0,0.0,0.0,2019,3
2019-03-21,3.86,1.33,168.81,21.7,22.3,17.59,-128.01,-83.7,386.53,384.44,746.1,777.43,16.44,291.02,890.77,300.81,5780.0,38.29,1.0,0.0,1.04,0.2317,0.9728,2.027,5.318,4.801,2.494,0.0,0.0,0.0,2019,3
2019-03-23,7.16,0.14,105.4,22.3,24.1,177.09,-206.81,-116.79,241.25,240.53,673.93,746.29,6.86,292.86,917.46,300.17,5786.0,36.12,1.0,0.0,0.513,0.8396,0.5432,1.004,2.639,2.953,2.011,0.0,0.0,0.0,2019,3
2019-03-29,-0.06,-3.86,190.19,31.8,23.7,1529.16,-22.59,-10.9,145.78,145.75,856.96,898.73,16304.51,295.3,937.91,300.79,5789.0,53.41,1.0,0.0,2.627,0.6293,0.7771,5.137,13.505,16.018,8.748,0.5951425698603993,0.4725848317472976,5.7406506095094,2019,3
2019-03-31,-0.29,-2.4,185.99,31.8,24.3,395.27,-63.1,-45.65,213.46,213.17,785.79,817.21,88.36,292.49,905.94,300.88,5779.0,50.99,1.0,0.0,1.668,0.6769,0.7361,3.252,8.531,10.194,5.736,0.0,0.0,19.47970635255466,2019,3
2019-04-03,1.12,-2.35,211.4,34.2,21.9,1177.09,-12.69,-9.01,165.24,165.21,890.67,902.47,1033.62,295.0,942.11,300.1,5788.0,53.67,0.866,-0.5,0.942,0.712,0.7022,1.836,4.818,5.754,3.335,10.320103788382122,1.6346975111619533,1.4219812809645465,2019,4
2019-04-04,1.54,-0.77,177.4,32.5,24.3,160.95,-136.84,-80.01,246.49,246.07,698.06,789.16,26.33,292.84,921.77,299.75,5783.0,51.69,0.866,-0.5,5.445,0.2453,0.9694,10.582,27.704,25.242,13.082,2.0588860323357405,0.5523398683411519,3.09393284829294,2019,4
2019-04-05,0.61,0.83,190.19,30.4,22.3,1.14,-207.11,-155.19,536.34,534.4,594.55,689.39,4.8,291.66,920.6,298.66,5767.0,51.67,0.866,-0.5,1.632,0.524,0.8517,3.181,8.344,9.478,4.934,0.0,0.0,0.0,2019,4
2019-04-06,0.34,-3.02,187.78,31.9,24.5,1260.33,-54.43,-24.74,158.73,158.64,760.99,818.19,366.44,294.73,933.55,300.6,5781.0,52.65,0.866,-0.5,3.022,0.6921,0.7218,5.891,15.454,18.476,10.522,0.0,0.0,0.0,2019,4
2019-04-07,1.3,-1.82,191.0,33.0,23.7,554.87,-89.08,-59.26,183.31,183.09,767.03,800.6,131.32,293.86,924.15,300.58,5791.0,52.79,0.866,-0.5,2.246,0.7096,0.7046,4.378,11.484,13.719,7.932,0.7357300811741907,9.615152946740045,10.886121574702399,2019,4
2019-04-08,4.97,-0.13,129.6,21.9,24.1,64.91,-252.38,-111.7,306.39,305.7,533.31,724.35,29.86,292.32,905.89,300.71,5794.0,42.09,0.866,-0.5,1.737,0.6239,0.7815,3.407,8.974,10.63,5.796,0.0,0.0,0.0,2019,4
2019-04-09,2.42,1.31,189.38,24.7,22.5,18.72,-270.51,-114.09,294.76,293.5,535.66,760.48,458.48,291.55,893.81,301.07,5797.0,41.8,0.866,-0.5,9.14,0.1719,0.9851,17.873,46.983,40.508,21.317,6.052652365708185,3.7642436951288354,2.4955476593586936,2019,4
2019-04-10,3.82,0.36,151.0,15.7,24.7,0.0,0.0,-339.43,0.0,484.68,0.0,512.65,0.0,289.8,874.35,301.14,5792.0,28.3,0.866,-0.5,2.235,0.1959,0.9806,4.357,11.429,10.017,5.245,0.0,0.0,0.0,2019,4
2019-04-12,1.81,-1.82,191.4,29.1,22.9,766.89,-42.77,-24.9,167.79,164.63,798.22,847.52,35.66,294.13,921.17,301.13,5798.0,47.59,0.866,-0.5,2.263,0.6521,0.7581,4.44,11.695,13.927,7.733,8.73115979411151,0.58843659620883,0.7917789369454463,2019,4
2019-04-14,1.06,-0.48,211.19,28.0,22.9,264.15,-114.7,-68.23,213.94,213.27,668.33,701.53,1399.2,292.75,904.54,301.29,5798.0,49.54,0.866,-0.5,2.129,0.8231,0.5678,4.176,10.999,12.455,8.292,0.0,5.188762703595126,5.565371212084788,2019,4
2019-04-16,-1.42,-2.1,223.61,31.4,24.1,404.48,-176.27,-117.08,203.8,203.39,618.35,657.31,31.09,294.07,935.04,299.79,5803.0,50.44,0.866,-0.5,0.829,0.0976,0.9952,1.625,4.281,3.535,1.887,6.658401950773631,0.0,2.5871524419362526,2019,4
2019-04-17,2.01,-2.51,184.6,29.3,24.5,877.03,-92.69,-45.0,180.15,179.66,729.5,786.58,79.74,294.31,924.42,301.02,5799.0,47.3,0.866,-0.5,0.164,0.5519,0.8339,0.32,0.841,0.97,0.51,6.245658531550316,18.72623204463377,3.6530400387575024,2019,4
2019-04-18,1.9,-2.9,202.59,17.5,23.7,1351.08,-42.46,-20.89,147.91,147.89,813.06,853.18,50.35,294.86,918.43,302.13,5804.0,43.62,0.866,-0.5,1.151,0.5764,0.8171,2.257,5.946,6.935,3.688,0.0,0.0,0.0,2019,4
2019-04-21,-0.78,-3.34,227.38,20.2,23.5,1631.09,-35.4,-21.8,135.13,134.72,791.93,859.56,30.94,295.69,932.86,301.65,5807.0,45.22,0.866,-0.5,1.717,0.723,0.6909,3.388,8.962,10.626,6.291,0.0,0.0,0.0,2019,4
2019-04-24,1.26,-1.82,208.42,32.3,25.1,148.25,-171.7,-119.31,346.8,343.44,711.62,734.39,14.21,292.75,898.91,301.81,5800.0,51.36,0.866,-0.5,2.557,0.2079,0.9781,5.016,13.212,11.735,6.125,0.0,0.0,0.0,2019,4
2019-04-25,0.54,-3.37,227.79,30.7,24.3,742.32,-74.56,-22.05,188.11,187.73,722.23,848.53,24.44,294.55,919.34,301.72,5803.0,51.95,0.866,-0.5,0.175,0.8471,0.5314,0.345,0.911,1.003,0.698,3.2951106678381907,0.0,7.399357281974268,2019,4
2019-04-26,4.77,0.42,158.81,-5.5,24.1,0.0,-358.44,-86.66,427.42,402.44,430.37,780.83,0.0,291.37,881.79,302.05,5801.0,28.84,0.866,-0.5,1.498,0.6884,0.7254,2.957,7.821,9.317,5.343,0.0,0.0,0.0,2019,4
2019-04-27,3.64,-1.51,190.4,-0.7,23.1,245.41,-156.06,-33.21,222.34,222.06,626.26,840.35,28.18,293.36,903.02,302.05,5803.0,39.4,0.866,-0.5,0.982,0.5592,0.829,1.932,5.098,5.909,3.125,0.0,0.0,4.727631468630184,2019,4
2019-04-30,-3.86,-6.98,241.4,41.8,24.1,3414.58,-2.95,-1.5,116.43,116.41,922.59,932.81,7598.67,298.27,964.23,301.41,5801.0,72.71,0.866,-0.5,1.151,0.599,0.8007,2.251,5.917,6.956,3.735,4.9771681980765905,5.7811832170646955,13.893242338873945,2019,4
2019-05-01,2.77,-1.79,153.8,31.5,26.1,239.75,-181.39,-129.29,307.14,305.84,721.87,745.72,167.49,293.28,926.19,299.79,5785.0,52.16,0.5,-0.866,1.982,0.6428,0.766,3.877,10.19,12.12,6.672,2.958432139053252,6.579163391150749,0.545547821045922,2019,5
2019-05-04,-1.8,-5.42,236.0,37.1,25.7,1852.86,-29.31,-12.23,145.35,144.97,829.97,866.42,150.78,295.03,917.44,302.4,5797.0,57.37,0.5,-0.866,2.329,0.6704,0.742,4.527,11.851,14.161,7.911,0.0,0.0,0.0,2019,5
2019-05-05,2.32,-1.09,192.99,30.1,23.1,227.05,-163.51,-104.91,317.4,315.37,678.44,691.94,37.61,292.27,902.19,301.0,5791.0,52.14,0.5,-0.866,2.366,0.6782,0.7349,4.57,11.917,14.265,7.984,0.0,0.0,0.0,2019,5
2019-05-06,0.67,-1.67,232.39,32.0,23.3,137.2,-212.91,-27.58,376.41,374.24,613.6,856.83,34.8,292.33,923.47,299.07,5776.0,53.28,0.5,-0.866,5.7,-0.887,-0.4617,6.169,7.731,7.981,4.225,0.0,0.0,0.0,2019,5
2019-05-07,3.29,-0.68,229.22,28.8,20.7,316.04,-2.15,0.0,220.34,219.06,900.63,912.21,264.35,293.44,912.21,301.25,5800.0,53.14,0.5,-0.866,6.184,-0.9785,0.2062,8.174,14.81,10.234,5.304,0.0,0.0,0.0,2019,5
2019-05-08,1.71,0.01,211.79,29.9,22.5,0.0,-178.01,-139.66,609.68,480.6,614.97,621.39,0.0,293.3,933.36,299.15,5792.0,59.47,0.5,-0.866,4.661,-0.9048,-0.4258,6.63,13.194,8.957,4.757,13.260359057542907,1.38409095736481,13.607724996880968,2019,5
2019-05-09,0.63,-2.7,246.8,31.7,22.3,801.44,-6.81,-1.17,162.36,161.99,883.2,903.41,3232.75,294.19,918.01,301.48,5794.0,55.26,0.5,-0.866,6.583,-0.9272,0.3746,8.956,16.864,11.91,6.191,4.626968686750728,1.710488968312685,13.865181986438007,2019,5
2019-05-10,0.85,-3.08,225.15,32.95,21.85,777.16,-53.58,-37.35,213.77,213.33,861.25,866.11,399.68,293.53,913.66,301.21,5762.71,55.91,0.5,-0.866,3.749,-0.8141,-0.5807,6.358,15.056,18.281,9.808,0.0,3.973362638574729,0.0,2019,5
2019-05-11,1.58,-2.94,211.62,32.3,23.5,1034.42,-16.99,-2.48,157.75,157.58,830.71,888.76,181.87,294.4,919.47,301.56,5794.0,49.67,0.5,-0.866,6.711,-0.9537,-0.3007,11.061,25.56,31.701,17.321,0.0,0.0,0.0,2019,5
2019-05-12,1.87,-1.97,216.19,28.9,23.3,564.37,-42.78,-19.34,174.67,174.71,784.2,840.6,77.9,294.06,927.01,300.51,5785.0,49.74,0.5,-0.866,0.356,0.2198,0.9755,0.691,1.809,1.614,0.841,0.0,10.313568204028735,8.51516457284849,2019,5
2019-05-16,2.86,0.54,175.78,33.2,23.3,11.59,-132.57,-106.47,522.55,513.02,768.44,782.27,9.34,291.84,914.44,299.41,5773.0,53.08,0.5,-0.866,3.11,-0.8281,-0.5606,5.101,11.736,12.572,6.385,0.0,0.0,0.0,2019,5
2019-05-17,1.03,-2.69,219.81,33.1,23.7,1127.94,-0.87,0.0,152.64,152.38,925.91,931.17,480.78,294.84,931.7,300.87,5792.0,57.42,0.5,-0.866,1.326,0.7302,0.6833,2.578,6.749,8.052,4.73,0.4609249018703808,11.190093698589942,7.106260408495836,2019,5
2019-05-18,0.32,-3.74,180.8,29.5,24.1,1204.18,-30.95,-15.13,163.23,163.2,847.32,867.38,453.86,295.03,936.13,300.66,5800.0,55.53,0.5,-0.866,0.436,0.6794,0.7337,0.847,2.219,2.653,1.492,0.318575796704172,10.61305065007039,6.993160581391136,2019,5
2019-05-19,3.1,-0.95,171.59,29.7,22.9,457.79,-76.48,-35.01,187.47,187.06,674.63,825.2,40.97,293.52,919.96,300.62,5802.0,49.29,0.5,-0.866,1.78,-0.7944,-0.6074,2.521,4.991,3.259,1.747,10.099872665890265,8.346417514854684,4.124573163313965,2019,5
2019-05-20,1.01,-1.96,196.41,29.9,23.7,593.9,-108.92,-31.65,185.3,185.16,577.46,696.55,40.84,292.97,902.4,301.71,5796.0,51.39,0.5,-0.866,4.259,-0.9686,0.2487,5.825,11.043,14.748,8.188,6.605355968690317,1.5085345553674367,3.0353683505911806,2019,5
2019-05-21,1.67,-2.04,200.2,30.1,23.5,632.47,-80.01,-32.91,199.51,199.43,689.79,750.97,35.33,293.93,925.51,300.51,5788.0,52.61,0.5,-0.866,1.616,0.6639,0.7478,3.141,8.225,9.821,5.466,3.460738486123127,13.010129814039336,3.0374831578965207,2019,5
2019-05-22,-1.17,-2.86,229.79,36.8,23.5,651.53,-27.09,-23.01,220.25,219.7,854.56,865.02,21.99,294.03,934.52,299.78,5767.0,59.2,0.5,-0.866,3.262,-0.9959,0.0906,3.414,3.922,1.397,0.731,5.0637166984796504,0.3781921069216434,1.281372706741109,2019,5
2019-05-23,0.04,-3.09,224.01,33.9,22.5,1400.75,-12.98,-7.78,137.75,137.51,887.67,905.65,668.1,295.51,942.97,300.52,5785.0,60.87,0.5,-0.866,0.504,0.6401,0.7683,0.979,2.564,3.049,1.671,34.23850403331689,0.4102439822523597,12.264899428625016,2019,5
2019-05-24,1.04,-1.81,214.01,33.2,22.7,826.34,-35.26,-14.31,168.27,166.98,775.56,868.92,71.82,294.59,936.92,300.15,5793.0,56.2,0.5,-0.866,1.535,0.8862,-0.4633,2.039,3.72,4.065,2.07,4.456749715077565,2.309198619567041,20.246306821728563,2019,5
2019-05-27,2.89,-0.52,193.99,28.9,21.9,390.48,-56.39,-30.44,194.41,194.37,763.3,827.19,26.84,294.17,930.58,300.29,5792.0,53.56,0.5,-0.866,1.241,0.6252,0.7804,2.427,6.38,7.559,4.117,0.0,0.0,0.0,2019,5
2019-05-28,3.5,-0.34,175.61,29.3,22.5,58.99,-112.36,-54.15,291.08,281.06,655.8,713.26,4.96,293.14,913.47,300.83,5803.0,51.11,0.5,-0.866,2.062,0.7431,0.6691,4.044,10.653,12.612,7.57,0.0,0.0,0.0,2019,5
2019-05-29,1.03,-1.7,210.2,34.0,23.3,300.35,-82.78,-48.47,244.3,244.07,702.9,726.01,12.17,293.87,923.04,300.68,5790.0,58.71,0.5,-0.866,0.111,0.66,0.7513,0.218,0.573,0.683,0.381,1.1044376889747356,6.051173136168944,0.0,2019,5
2019-05-30,2.31,0.53,189.4,31.9,22.3,21.36,-135.75,-98.73,428.78,422.05,687.23,715.19,0.67,293.03,924.88,299.66,5788.0,55.82,0.5,-0.866,0.437,0.6704,0.742,0.852,2.235,2.67,1.495,0.0,12.113937880733184,0.0,2019,5
2019-05-31,2.47,0.61,170.79,31.1,24.7,16.28,-353.9,-300.44,553.62,553.66,611.95,619.33,2.54,293.46,947.16,298.06,5803.0,57.76,0.5,-0.866,1.35,0.225,0.9744,2.64,6.94,6.24,3.246,4.3902727953926455,11.320698760166048,10.416936461783992,2019,5
2019-06-01,1.4,-1.12,201.4,29.3,23.1,104.9,-79.38,-50.38,378.55,369.09,748.3,810.37,7.45,293.16,917.55,300.47,5788.0,49.6,0.0,-1.0,1.08,0.6984,0.7157,2.105,5.521,6.6,3.779,6.343151993331937,7.388877837763955,2.032119006484743,2019,6
2019-06-03,-0.19,-2.5,209.19,34.6,23.5,967.14,-54.59,-24.42,149.94,149.92,727.0,807.64,1115.49,295.66,946.93,300.32,5810.0,59.26,0.0,-1.0,0.584,0.512,0.859,1.146,3.019,3.414,1.774,2.686251231911901,1.3941470628317616,10.7759967647349,2019,6
2019-06-04,1.22,-1.74,177.39,29.9,23.7,343.47,-118.26,-57.03,218.04,216.73,640.16,767.16,829.26,293.77,919.62,300.9,5799.0,54.9,0.0,-1.0,0.081,0.1271,0.9919,0.158,0.416,0.349,0.185,0.0,0.0,0.0,2019,6
2019-06-05,0.73,-1.51,197.99,31.2,23.7,122.58,-102.59,-63.55,318.73,313.77,662.04,751.14,32.72,293.67,927.77,300.05,5792.0,52.78,0.0,-1.0,1.598,0.0698,0.9976,3.125,8.214,6.699,3.591,11.152602227706998,20.374866403730856,1.8071010740242182,2019,6
2019-06-06,2.9,0.59,175.61,33.5,23.1,10.29,-146.41,-115.44,554.17,527.95,714.66,733.34,0.98,292.04,910.44,299.99,5788.0,54.47,0.0,-1.0,1.664,0.2096,0.9778,3.244,8.51,7.545,3.938,0.7962384363689445,1.063737146278717,5.681943531772172,2019,6
2019-06-10,2.14,-0.97,214.42,25.9,23.7,66.03,-149.07,-62.9,423.94,421.61,544.77,777.24,1.15,293.08,914.8,300.64,5794.0,52.89,0.0,-1.0,0.336,0.7337,0.6794,0.657,1.728,2.053,1.218,12.606949087762953,0.0,0.0,2019,6
2019-06-12,3.26,-2.35,189.81,27.3,22.9,477.26,-34.68,-17.02,216.9,216.44,843.91,873.89,24.07,293.92,913.58,301.62,5795.0,50.15,0.0,-1.0,0.417,0.0837,0.9965,0.814,2.135,1.748,0.935,0.0,0.0,0.0,2019,6
2019-06-14,-0.24,-1.87,233.62,35.5,24.7,204.1,-114.12,-96.25,297.67,296.75,780.71,792.85,7.44,293.52,924.54,300.19,5794.0,59.42,0.0,-1.0,1.926,0.9871,-0.1599,2.33,3.677,1.758,0.946,3.8589560711699535,3.893160790478188,3.2506733365668934,2019,6
2019-06-18,2.66,-2.27,268.19,29.7,22.1,652.51,-22.29,-10.94,196.96,196.9,866.79,887.06,18.5,294.02,913.96,301.68,5795.0,56.22,0.0,-1.0,2.681,-0.4478,-0.8942,2.758,3.014,4.253,2.432,9.958757319570127,3.895084797298439,8.144791980349604,2019,6
2019-06-19,1.5,-2.36,220.59,32.9,24.1,856.33,-86.74,-47.79,172.92,172.59,759.8,804.32,14.96,294.41,922.79,301.26,5790.0,56.13,0.0,-1.0,4.31,0.2504,0.9681,8.427,22.153,20.357,10.535,0.0,0.0,0.0,2019,6
2019-06-20,0.99,-3.1,223.79,33.7,23.9,833.2,-45.16,-14.17,175.42,175.33,751.1,874.28,61.57,294.66,933.85,300.5,5785.0,57.6,0.0,-1.0,0.448,0.2045,0.9789,0.874,2.293,2.025,1.058,5.853394316652619,4.154041713480488,4.115366670076083,2019,6
2019-06-22,-1.57,-1.72,263.4,40.0,23.3,334.82,-44.94,0.0,318.22,318.97,776.62,967.88,39.86,294.93,967.88,297.71,5773.0,65.54,0.0,-1.0,0.58,0.1271,0.9919,1.131,2.968,2.482,1.318,11.098653256035055,0.7580966170644228,16.033607782291988,2019,6
2019-06-25,2.9,-1.57,227.81,32.9,21.1,929.26,-7.86,-7.4,174.4,174.07,926.48,927.34,44.84,295.57,950.02,299.94,5791.0,61.48,0.0,-1.0,1.577,0.2504,0.9681,3.074,8.064,7.391,3.826,0.0,4.315721463467703,13.913591327380935,2019,6
2019-06-26,1.81,-3.46,219.59,30.5,23.7,733.14,-21.78,-6.57,173.76,173.56,859.46,891.33,35.03,294.16,924.62,300.84,5787.0,55.78,0.0,-1.0,3.216,-1.0,0.0052,3.797,5.734,7.897,4.354,14.673777728757953,0.0,0.53950435028799,2019,6
2019-06-27,0.74,-4.34,209.41,29.3,25.1,1350.93,-12.22,-4.94,162.95,162.92,876.5,910.82,58.46,295.0,931.96,301.02,5797.0,53.45,0.0,-1.0,2.257,0.0017,-1.0,2.976,5.373,5.564,2.817,0.0,0.0,0.0,2019,6
2019-06-28,3.01,-2.43,314.41,28.3,22.5,931.77,-13.23,-1.13,152.97,152.95,858.91,879.85,88.18,293.57,906.47,301.93,5787.0,50.28,0.0,-1.0,4.179,-0.8462,-0.5329,4.729,6.562,9.874,5.714,0.0,1.0182760118395677,14.870533163705828,2019,6
2019-06-29,5.3,-2.24,279.3,16.9,24.1,408.99,-93.68,-15.71,249.43,248.71,679.27,865.49,8.94,293.3,912.76,301.07,5780.0,44.03,0.0,-1.0,1.683,0.1426,0.9898,3.291,8.65,7.313,3.872,1.7790433629139153,2.6905775973009334,0.35674766656426093,2019,6
2019-06-30,0.67,-3.99,237.4,22.6,23.9,845.57,-14.16,-5.76,184.51,183.3,868.8,888.85,55.99,293.65,909.29,301.75,5790.0,46.99,0.0,-1.0,4.99,-0.1942,-0.981,6.797,12.817,15.873,8.353,0.0,0.0,0.0,2019,6
2019-07-01,2.81,-2.45,366.89,25.5,22.7,739.02,-8.2,-0.69,194.76,194.27,864.1,896.43,74.52,293.5,907.74,301.74,5780.0,45.09,-0.5,-0.866,6.154,-0.9603,-0.279,9.053,18.717,24.191,13.322,0.0,0.0,0.0,2019,7
2019-07-02,0.72,-2.73,240.42,26.5,22.3,1126.49,-3.21,-0.22,183.21,182.47,899.78,917.41,87.39,294.48,928.67,300.79,5786.0,47.7,-0.5,-0.866,3.833,0.1959,0.9806,7.472,19.601,17.182,8.996,0.0,0.0,0.0,2019,7
2019-07-03,-0.31,-4.77,231.0,30.1,25.1,1511.76,-11.9,-3.64,135.22,135.02,846.74,907.82,626.6,294.58,923.69,301.35,5779.0,51.28,-0.5,-0.866,5.2,-0.8471,-0.5314,5.2,5.2,9.54,6.087,0.0,0.0,0.0,2019,7
2019-07-04,1.55,-3.44,208.4,25.9,24.7,681.89,-49.3,-23.48,178.46,178.35,829.14,857.2,69.55,293.04,906.06,301.43,5779.0,45.27,-0.5,-0.866,3.398,-0.4258,-0.9048,4.622,8.702,9.944,5.1,0.0,0.0,0.0,2019,7
